county,municipality,article_39,article_40,article_42,article_43,article_44,art_44_524,article_45,article_46,city_hh,category,type,month,year,date,fiscal_year
Burke,Rutherford College,8099.16,6330.37,3829.29,0,-4.28,1883.92,0,0,7046.74,Per Capita,Municipality,august,2017,2017-08-01,2018
Burke,Valdese,26298.58,20555.21,12434,0,-13.9,6117.23,0,0,22881.3,Per Capita,Municipality,august,2017,2017-08-01,2018
Cabarrus,Cabarrus,1899601.08,825434.93,963879.11,0,2413.34,0,0,688650.22,-353192.66,Ad Valorem,County,august,2017,2017-08-01,2018
Cabarrus,Concord,639034.62,277680.14,324253.41,0,811.86,0,0,0,227197.18,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cabarrus,Harrisburg,70541.13,30652.28,35793.37,0,89.62,0,0,0,25079.62,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cabarrus,Kannapolis,263373.74,114443.96,133638.82,0,334.6,0,0,0,93637.76,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cabarrus,Locust,2454.63,1066.61,1245.5,0,3.12,0,0,0,872.69,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cabarrus,Midland,9401.18,4085.1,4770.26,0,11.94,0,0,0,3342.42,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cabarrus,Mount Pleasant,8615.24,3743.59,4371.47,0,10.95,0,0,0,3062.99,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Caldwell,Caldwell,423846.4,349737.51,205606.06,0,-607.4,88215.83,0,0,-185721.7,Per Capita,County,august,2017,2017-08-01,2018
Caldwell,Blowing Rock,554.34,457.41,268.9,0,-0.79,115.37,0,0,513.25,Per Capita,Municipality,august,2017,2017-08-01,2018
Caldwell,Cajah Mountain,14120.17,11651.28,6849.64,0,-20.23,2938.85,0,0,13073.7,Per Capita,Municipality,august,2017,2017-08-01,2018
Caldwell,Cedar Rock,1498.76,1236.71,727.05,0,-2.15,311.94,0,0,1387.68,Per Capita,Municipality,august,2017,2017-08-01,2018
Caldwell,Gamewell,20613.09,17008.92,9999.32,0,-29.54,4290.23,0,0,19085.42,Per Capita,Municipality,august,2017,2017-08-01,2018
Caldwell,Granite Falls,23815.92,19651.74,11552.99,0,-34.13,4956.85,0,0,22050.89,Per Capita,Municipality,august,2017,2017-08-01,2018
Caldwell,Hickory,107.79,88.94,52.28,0,-0.15,22.43,0,0,99.81,Per Capita,Municipality,august,2017,2017-08-01,2018
Caldwell,Hudson,19966.36,16475.27,9685.59,0,-28.61,4155.63,0,0,18486.63,Per Capita,Municipality,august,2017,2017-08-01,2018
Caldwell,Lenoir,91614.3,75595.69,44441.7,0,-131.29,19067.83,0,0,84824.63,Per Capita,Municipality,august,2017,2017-08-01,2018
Caldwell,Rhodhiss,1837.52,1516.23,891.37,0,-2.63,382.45,0,0,1701.34,Per Capita,Municipality,august,2017,2017-08-01,2018
Caldwell,Sawmills,26459.28,21832.91,12835.28,0,-37.92,5507.01,0,0,24498.35,Per Capita,Municipality,august,2017,2017-08-01,2018
Camden,Camden,48243.74,57287.82,28440.95,0,0,36110.2,0,0,-295.02,Per Capita,County,august,2017,2017-08-01,2018
Camden,Elizabeth City,212.34,252.15,125.18,0,0,158.94,0,0,295.02,Per Capita,Municipality,august,2017,2017-08-01,2018
Carteret,Carteret,1100332.12,341684.3,529663.86,0,6937.04,0,0,0,-89739.62,Ad Valorem,County,august,2017,2017-08-01,2018
Carteret,Atlantic Beach,54901.5,17048.47,26427.78,0,346.13,0,0,0,10532.02,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Carteret,Beaufort,57338.59,17805.26,27600.92,0,361.49,0,0,0,10999.53,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Carteret,Bogue,819.86,254.59,394.65,0,5.17,0,0,0,157.27,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Carteret,Cape Carteret,13289.49,4126.77,6397.13,0,83.78,0,0,0,2549.39,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Carteret,Cedar Point,4986,1548.29,2400.1,0,31.43,0,0,0,956.49,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Carteret,Emerald Isle,96028.19,29819.48,46224.83,0,605.41,0,0,0,18421.53,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Carteret,Indian Beach,20212.3,6276.5,9729.54,0,127.43,0,0,0,3877.43,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Carteret,Morehead City,148131.14,45998.92,71305.48,0,933.89,0,0,0,28416.7,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Carteret,Newport,26427.52,8206.49,12721.34,0,166.61,0,0,0,5069.72,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Carteret,Peletier,905.63,281.23,435.94,0,5.71,0,0,0,173.73,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Carteret,Pine Knoll Shores,44756.28,13898.09,21544.21,0,282.17,0,0,0,8585.81,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Caswell,Caswell,65955.31,132715.72,40656.89,0,0,98683.65,0,0,-5674.48,Ad Valorem,County,august,2017,2017-08-01,2018
Caswell,Milton,251.71,506.49,155.16,0,0,376.61,0,0,643.05,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Caswell,Yanceyville,1969.42,3962.89,1214.01,0,0,2946.7,0,0,5031.43,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Catawba,Catawba,1396964.11,646955.35,673736.67,0,18398.39,0,0,455038.14,-262456.85,Per Capita,County,august,2017,2017-08-01,2018
Catawba,Brookford,3352.83,1552.74,1617.02,0,44.16,0,0,0,1373.26,Per Capita,Municipality,august,2017,2017-08-01,2018
Catawba,Catawba,5414.73,2507.64,2611.45,0,71.31,0,0,0,2217.76,Per Capita,Municipality,august,2017,2017-08-01,2018
Catawba,Claremont,12855.5,5953.57,6200.03,0,169.31,0,0,0,5265.36,Per Capita,Municipality,august,2017,2017-08-01,2018
Catawba,Conover,74416.66,34463.48,35890.13,0,980.09,0,0,0,30479.64,Per Capita,Municipality,august,2017,2017-08-01,2018
Catawba,Hickory,360958,167165.13,174085.1,0,4753.92,0,0,0,147841.5,Per Capita,Municipality,august,2017,2017-08-01,2018
Catawba,Long View,37015.58,17142.48,17852.11,0,487.51,0,0,0,15160.89,Per Capita,Municipality,august,2017,2017-08-01,2018
Catawba,Maiden,30399.58,14078.51,14661.3,0,400.37,0,0,0,12451.08,Per Capita,Municipality,august,2017,2017-08-01,2018
Catawba,Newton,116380.81,53897.72,56128.87,0,1532.77,0,0,0,47667.36,Per Capita,Municipality,august,2017,2017-08-01,2018
Chatham,Chatham,441392.97,368428.64,239222.08,0,-59,98159.03,0,0,-86834.9,Per Capita,County,august,2017,2017-08-01,2018
Chatham,Cary,14031.89,11712.35,7604.88,0,-1.88,3120.48,0,0,12765.23,Per Capita,Municipality,august,2017,2017-08-01,2018
Chatham,Goldston,1720.95,1436.47,932.71,0,-0.23,382.71,0,0,1565.6,Per Capita,Municipality,august,2017,2017-08-01,2018
Chatham,Pittsboro,27135.69,22650.03,14706.75,0,-3.63,6034.56,0,0,24686.16,Per Capita,Municipality,august,2017,2017-08-01,2018
Chatham,Siler City,52562.74,43873.87,28487.47,0,-7.03,11689.15,0,0,47817.91,Per Capita,Municipality,august,2017,2017-08-01,2018
Cherokee,Cherokee,275604.52,148244.66,131435.55,0,0,16148.18,0,67132.6,-17606.96,Per Capita,County,august,2017,2017-08-01,2018
Cherokee,Andrews,17715.31,9528.87,8448.42,0,0,1037.97,0,0,9200.36,Per Capita,Municipality,august,2017,2017-08-01,2018
Cherokee,Murphy,16186.93,8706.77,7719.53,0,0,948.42,0,0,8406.6,Per Capita,Municipality,august,2017,2017-08-01,2018
Chowan,Chowan,111176.87,83139.78,54211.11,0,0,16845.99,0,0,-15040.07,Ad Valorem,County,august,2017,2017-08-01,2018
Chowan,Edenton,18477.53,13817.79,9009.85,0,0,2799.8,0,0,15040.07,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Clay,Clay,80490.2,64034.51,41432.21,0,-13.3,23890.02,0,0,-846.42,Ad Valorem,County,august,2017,2017-08-01,2018
Clay,Hayesville,975.12,775.76,501.94,0,-0.16,289.42,0,0,846.42,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Cleveland,718072.91,487347.12,346750.68,0,-946.51,87083.16,0,0,-124071.32,Ad Valorem,County,august,2017,2017-08-01,2018
Cleveland,Belwood,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Boiling Springs,10388.05,7050.24,5016.29,0,-13.69,1259.79,0,0,7454.19,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Casar,74.49,50.55,35.97,0,-0.1,9.03,0,0,53.45,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Earl,186.62,126.65,90.12,0,-0.25,22.63,0,0,133.92,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Fallston,235.92,160.12,113.93,0,-0.31,28.61,0,0,169.29,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Grover,1534.01,1041.11,740.76,0,-2.02,186.03,0,0,1100.77,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Kings Mountain,55719.06,37815.83,26906.21,0,-73.45,6757.24,0,0,39982.5,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Kingstown,727.54,493.78,351.33,0,-0.96,88.23,0,0,522.06,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Lattimore,406.56,275.93,196.33,0,-0.54,49.31,0,0,291.75,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Lawndale,558.59,379.1,269.73,0,-0.74,67.74,0,0,400.82,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Mooresboro,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Patterson Springs,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Polkville,150.97,102.46,72.9,0,-0.2,18.31,0,0,108.34,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Shelby,102613.91,69642.78,49551.3,0,-135.26,12444.34,0,0,73632.99,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cleveland,Waco,308.31,209.25,148.88,0,-0.41,37.39,0,0,221.24,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Columbus,Columbus,328931.28,220172.07,158780.32,0,2502.39,154357.07,0,0,-66590.75,Per Capita,County,august,2017,2017-08-01,2018
Columbus,Boardman,879.74,588.86,424.66,0,6.69,412.83,0,0,619.62,Per Capita,Municipality,august,2017,2017-08-01,2018
Columbus,Bolton,3967.46,2655.64,1915.16,0,30.18,1861.8,0,0,2794.36,Per Capita,Municipality,august,2017,2017-08-01,2018
Columbus,Brunswick,6451.44,4318.31,3114.21,0,49.08,3027.46,0,0,4543.87,Per Capita,Municipality,august,2017,2017-08-01,2018
Columbus,Cerro Gordo,1132.73,758.21,546.79,0,8.62,531.56,0,0,797.81,Per Capita,Municipality,august,2017,2017-08-01,2018
Columbus,Chadbourn,10361.4,6935.46,5001.61,0,78.83,4862.28,0,0,7297.72,Per Capita,Municipality,august,2017,2017-08-01,2018
Columbus,Fair Bluff,5358.95,3587.05,2586.85,0,40.77,2514.78,0,0,3774.41,Per Capita,Municipality,august,2017,2017-08-01,2018
Columbus,Lake Waccamaw,8532.91,5711.56,4118.97,0,64.92,4004.23,0,0,6009.89,Per Capita,Municipality,august,2017,2017-08-01,2018
Columbus,Sandyfield,2616.22,1751.19,1262.9,0,19.9,1227.71,0,0,1842.66,Per Capita,Municipality,august,2017,2017-08-01,2018
Columbus,Tabor City,24471.76,16380.31,11812.9,0,186.17,11483.82,0,0,17235.92,Per Capita,Municipality,august,2017,2017-08-01,2018
Columbus,Whiteville,30773.69,20598.55,14854.94,0,234.11,14441.13,0,0,21674.49,Per Capita,Municipality,august,2017,2017-08-01,2018
Craven,Craven,745262.21,464816.48,375365.94,0,-498.56,53772.91,0,0,-196222.09,Ad Valorem,County,august,2017,2017-08-01,2018
Craven,Bridgeton,4179.42,2606.68,2105.04,0,-2.8,301.56,0,0,2624.82,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Craven,Cove City,640.64,399.57,322.68,0,-0.43,46.22,0,0,402.35,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Craven,Dover,796.26,496.63,401.06,0,-0.53,57.45,0,0,500.08,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Craven,Havelock,72530.95,45237.21,36531.63,0,-48.52,5233.33,0,0,45551.89,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Craven,New Bern,202721.53,126436.45,102104.68,0,-135.62,14626.97,0,0,127315.97,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Craven,River Bend,13244.11,8260.28,6670.65,0,-8.86,955.6,0,0,8317.74,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Craven,Trent Woods,14227.35,8873.54,7165.89,0,-9.52,1026.55,0,0,8935.27,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Craven,Vanceboro,4098.45,2556.19,2064.27,0,-2.74,295.72,0,0,2573.97,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Cumberland,Cumberland,2133740.82,1135258.21,1055425.01,0,924.44,2610.63,0,835683.37,-788542.78,Per Capita,County,august,2017,2017-08-01,2018
Cumberland,Eastover,23760.14,12641.6,11752.62,0,10.29,29.07,0,0,11920.45,Per Capita,Municipality,august,2017,2017-08-01,2018
Cumberland,Falcon,2030.84,1080.51,1004.53,0,0.88,2.48,0,0,1018.86,Per Capita,Municipality,august,2017,2017-08-01,2018
Cumberland,Fayetteville,1350590.6,718582.62,668050.72,0,585.15,1652.44,0,0,677590.21,Per Capita,Municipality,august,2017,2017-08-01,2018
Cumberland,Godwin,895.39,476.39,442.89,0,0.39,1.1,0,0,449.22,Per Capita,Municipality,august,2017,2017-08-01,2018
Cumberland,Hope Mills,106693.53,56766.36,52774.46,0,46.23,130.54,0,0,53528.06,Per Capita,Municipality,august,2017,2017-08-01,2018
Cumberland,Linden,824.02,438.42,407.59,0,0.36,1.01,0,0,413.41,Per Capita,Municipality,august,2017,2017-08-01,2018
Cumberland,Spring Lake,76412.66,40655.4,37796.45,0,33.11,93.49,0,0,38336.17,Per Capita,Municipality,august,2017,2017-08-01,2018
Cumberland,Stedman,6948.97,3697.21,3437.21,0,3.01,8.5,0,0,3486.29,Per Capita,Municipality,august,2017,2017-08-01,2018
Cumberland,Wade,3588.03,1909.01,1774.77,0,1.55,4.39,0,0,1800.11,Per Capita,Municipality,august,2017,2017-08-01,2018
Currituck,Currituck,1118302.73,147362.34,553756.5,0,365.56,0,0,0,0,Per Capita,County,august,2017,2017-08-01,2018
Dare,Dare,1981527.62,225328.33,961053.1,0,2629.34,0,0,0,82776.83,Ad Valorem,County,august,2017,2017-08-01,2018
Dare,Duck,133337.97,15162.45,64669.73,0,176.93,0,0,0,-12207.53,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Dare,Kill Devil Hills,262150.09,29810.25,127144.4,0,347.85,0,0,0,-24000.69,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Dare,Kitty Hawk,137463.01,15631.53,66670.4,0,182.4,0,0,0,-12585.19,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Dare,Manteo,63324.49,7200.91,30712.77,0,84.03,0,0,0,-5797.56,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Dare,Nags Head,216933.41,24668.46,105214.04,0,287.85,0,0,0,-19860.96,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Dare,Southern Shores,90929.53,10340,44101.38,0,120.66,0,0,0,-8324.9,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Davidson,Davidson,879184.45,724490.79,436939.24,0,2075.2,274177.58,0,250218.24,-296171.02,Per Capita,County,august,2017,2017-08-01,2018
Davidson,Denton,8568.68,7061.01,4258.48,0,20.23,2672.18,0,0,7866.76,Per Capita,Municipality,august,2017,2017-08-01,2018
Davidson,High Point,31155.96,25674.03,15483.97,0,73.54,9716.12,0,0,28603.7,Per Capita,Municipality,august,2017,2017-08-01,2018
Davidson,Lexington,98768.74,81390.25,49086.33,0,233.13,30801.47,0,0,90677.76,Per Capita,Municipality,august,2017,2017-08-01,2018
Davidson,Midway,25344.15,20884.81,12595.6,0,59.82,7903.69,0,0,23268,Per Capita,Municipality,august,2017,2017-08-01,2018
Davidson,Thomasville,142250.83,117221.61,70696.17,0,335.77,44361.56,0,0,130597.86,Per Capita,Municipality,august,2017,2017-08-01,2018
Davidson,Wallburg,16509.35,13604.52,8204.87,0,38.97,5148.52,0,0,15156.94,Per Capita,Municipality,august,2017,2017-08-01,2018
Davie,Davie,287212.86,215671.06,147939.07,0,-293.29,78228.55,0,0,-23350.9,Ad Valorem,County,august,2017,2017-08-01,2018
Davie,Bermuda Run,6601.11,4956.84,3400.14,0,-6.74,1797.95,0,0,5307.24,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Davie,Cooleemee,1274.22,956.83,656.33,0,-1.3,347.06,0,0,1024.47,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Davie,Mocksville,21168.36,15895.53,10903.5,0,-21.62,5765.65,0,0,17019.19,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Duplin,Duplin,309393.32,300616.43,159968.63,0,782.09,119789.59,0,80506.13,-83975.63,Per Capita,County,august,2017,2017-08-01,2018
Duplin,Beulaville,6852.66,6658.27,3543.1,0,17.32,2653.19,0,0,7665.69,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Calypso,2873.37,2791.85,1485.64,0,7.26,1112.5,0,0,3214.26,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Faison,5126.58,4981.15,2650.65,0,12.96,1984.89,0,0,5734.81,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Greenevers,3379.82,3283.94,1747.5,0,8.54,1308.59,0,0,3780.82,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Harrells,129.19,125.54,66.81,0,0.33,50.02,0,0,144.53,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Kenansville,4242.87,4122.5,2193.73,0,10.73,1642.73,0,0,4746.25,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Magnolia,4981.88,4840.55,2575.83,0,12.59,1928.86,0,0,5572.94,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Mount Olive,268.74,261.1,138.94,0,0.68,104.05,0,0,300.62,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Rose Hill,8692.45,8445.86,4494.34,0,21.97,3365.51,0,0,9723.73,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Teachey,1989.65,1933.21,1028.73,0,5.03,770.34,0,0,2225.71,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Wallace,20589.01,20004.94,10645.34,0,52.04,7971.57,0,0,23031.72,Per Capita,Municipality,august,2017,2017-08-01,2018
Duplin,Warsaw,15943.04,15490.77,8243.19,0,40.3,6172.76,0,0,17834.55,Per Capita,Municipality,august,2017,2017-08-01,2018
Durham,Durham,2829224.51,1115187.62,1414129.99,2486326.19,1113.33,0,0,1249288.91,-733101.94,Per Capita,County,august,2017,2017-08-01,2018
Durham,Chapel Hill,29604.06,11668.95,14796.98,0,11.65,0,0,0,8933.85,Per Capita,Municipality,august,2017,2017-08-01,2018
Durham,Durham,2387476.76,941065.13,1193331.42,0,939.5,0,0,0,720488.26,Per Capita,Municipality,august,2017,2017-08-01,2018
Durham,Morrisville,0,0,0,0,0,0,0,0,0,Per Capita,Municipality,august,2017,2017-08-01,2018
Durham,Raleigh,12193.83,4806.4,6094.83,0,4.8,0,0,0,3679.83,Per Capita,Municipality,august,2017,2017-08-01,2018
Edgecombe,Edgecombe,143229.97,212803.16,67293.73,0,672.96,88163.85,0,34255.9,-159863.6,Per Capita,County,august,2017,2017-08-01,2018
Edgecombe,Conetoe,737.66,1095.97,346.57,0,3.47,454.06,0,0,1385.82,Per Capita,Municipality,august,2017,2017-08-01,2018
Edgecombe,Leggett,155.44,230.94,73.03,0,0.73,95.68,0,0,292.02,Per Capita,Municipality,august,2017,2017-08-01,2018
Edgecombe,Macclesfield,1198.7,1780.96,563.19,0,5.63,737.85,0,0,2251.95,Per Capita,Municipality,august,2017,2017-08-01,2018
Edgecombe,Pinetops,3461.73,5143.25,1626.43,0,16.26,2130.84,0,0,6503.44,Per Capita,Municipality,august,2017,2017-08-01,2018
Edgecombe,Princeville,5751.12,8544.69,2702.05,0,27.02,3540.05,0,0,10804.41,Per Capita,Municipality,august,2017,2017-08-01,2018
Edgecombe,Rocky Mount,42887.06,63719.21,20149.63,0,201.5,26398.72,0,0,80570.25,Per Capita,Municipality,august,2017,2017-08-01,2018
Edgecombe,Sharpsburg,529.53,786.75,248.79,0,2.49,325.95,0,0,994.81,Per Capita,Municipality,august,2017,2017-08-01,2018
Edgecombe,Speed,210.76,313.14,99.02,0,0.99,129.73,0,0,395.94,Per Capita,Municipality,august,2017,2017-08-01,2018
Edgecombe,Tarboro,29153.4,43314.51,13697.15,0,136.97,17945.1,0,0,54769.36,Per Capita,Municipality,august,2017,2017-08-01,2018
Edgecombe,Whitakers,1009.01,1499.14,474.07,0,4.74,621.09,0,0,1895.6,Per Capita,Municipality,august,2017,2017-08-01,2018
Forsyth,Forsyth,3333783.18,1372326.6,1606588.62,0,-441.55,0,0,0,-637173.19,Ad Valorem,County,august,2017,2017-08-01,2018
Forsyth,Bethania,1351.7,556.41,651.39,0,-0.18,0,0,0,454.39,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Forsyth,Clemmons,31227.25,12854.46,15048.77,0,-4.14,0,0,0,10497.4,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Forsyth,High Point,4811.46,1980.6,2318.7,0,-0.64,0,0,0,1617.42,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Forsyth,Kernersville,194305.59,79984.42,93638.11,0,-25.74,0,0,0,65318.08,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Forsyth,King,3540.02,1457.22,1705.97,0,-0.47,0,0,0,1190.02,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Forsyth,Lewisville,29756.39,12248.99,14339.95,0,-3.94,0,0,0,10002.96,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Forsyth,Rural Hall,15614.9,6427.75,7525,0,-2.07,0,0,0,5249.12,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Forsyth,Tobaccoville,1250.52,514.76,602.63,0,-0.17,0,0,0,420.37,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Forsyth,Walkertown,10930.29,4499.38,5267.44,0,-1.45,0,0,0,3674.35,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Forsyth,Winston-Salem,1602649.16,659718.38,772335.13,0,-212.28,0,0,0,538749.08,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Franklin,Franklin,349354.1,352915.57,192868.67,0,1803.26,170784.5,0,0,-32105.42,Ad Valorem,County,august,2017,2017-08-01,2018
Franklin,Bunn,1271.19,1284.16,701.79,0,6.56,621.43,0,0,1468.78,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Franklin,Centerville,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Franklin,Franklinton,5622.74,5680.07,3104.17,0,29.02,2748.72,0,0,6496.7,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Franklin,Louisburg,9703.65,9802.57,5357.12,0,50.09,4743.7,0,0,11211.92,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Franklin,Wake Forest,3328.65,3362.59,1837.66,0,17.18,1627.24,0,0,3846.03,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Franklin,Youngsville,7860.25,7940.37,4339.42,0,40.57,3842.54,0,0,9081.99,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Gaston,Gaston,1585369.65,972631.66,767211.07,0,2393.35,107514.13,0,0,-373316.21,Ad Valorem,County,august,2017,2017-08-01,2018
Gaston,Belmont,67443.02,41376.61,32637.84,0,101.82,4573.75,0,0,42071.2,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Gaston,Bessemer City,17157.43,10526.17,8303.03,0,25.9,1163.56,0,0,10702.87,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Gaston,Cherryville,18629.88,11429.52,9015.59,0,28.12,1263.41,0,0,11621.38,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Gaston,Cramerton,25323.21,15535.91,12254.71,0,38.23,1717.33,0,0,15796.71,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Gaston,Dallas,12716.34,7801.54,6153.85,0,19.2,862.38,0,0,7932.5,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Gaston,Gastonia,333229.59,204437.91,161260.45,0,503.06,22598.45,0,0,207869.84,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Gaston,High Shoals,1271.25,779.92,615.2,0,1.92,86.21,0,0,793.01,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Gaston,Kings Mountain,6871.65,4215.79,3325.41,0,10.37,466.01,0,0,4286.56,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Gaston,Lowell,12954.2,7947.47,6268.96,0,19.56,878.51,0,0,8080.89,Ad Valorem,Municipality,august,2017,2017-08-01,2018
Gaston,Mcadenville,3855,2365.06,1865.56,0,5.82,261.43,0,0,2404.76,Ad Valorem,Municipality,august,2017,2017-08-01,2018
